Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Google Shopping / Google Product Category,Status
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15,,Case+Grip+Charm,Y2K-CNNM-15-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15,,Case+Grip,Y2K-CNNM-15-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15,,Case+Charm,Y2K-CNNM-15-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15,,Case Only,Y2K-CNNM-15-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15,,Grip Only,Y2K-CNNM-15-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15,,Charm Only,Y2K-CNNM-15-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Grip+Charm,Y2K-CNNM-14PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Grip,Y2K-CNNM-14PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Charm,Y2K-CNNM-14PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro Max,,Case Only,Y2K-CNNM-14PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro Max,,Grip Only,Y2K-CNNM-14PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro Max,,Charm Only,Y2K-CNNM-14PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro,,Case+Grip+Charm,Y2K-CNNM-14PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro,,Case+Grip,Y2K-CNNM-14PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro,,Case+Charm,Y2K-CNNM-14PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro,,Case Only,Y2K-CNNM-14PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro,,Grip Only,Y2K-CNNM-14PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14 Pro,,Charm Only,Y2K-CNNM-14PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14/13,,Case+Grip+Charm,Y2K-CNNM-1413-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14/13,,Case+Grip,Y2K-CNNM-1413-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14/13,,Case+Charm,Y2K-CNNM-1413-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14/13,,Case Only,Y2K-CNNM-1413-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14/13,,Grip Only,Y2K-CNNM-1413-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 14/13,,Charm Only,Y2K-CNNM-1413-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/dd6461/7944599643/il_fullxfull.7944599643_fryv.jpg,2,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/0ccf86/7896641706/il_fullxfull.7896641706_aoin.jpg,3,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/669870/7944599633/il_fullxfull.7944599633_pqbb.jpg,4,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/6d621b/7944599665/il_fullxfull.7944599665_qb3h.jpg,5,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/f30baf/7896641694/il_fullxfull.7896641694_h51r.jpg,6,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/bd78d6/7944599637/il_fullxfull.7944599637_8x91.jpg,7,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/052dc2/7944599655/il_fullxfull.7944599655_4k3d.jpg,8,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/89e3c8/7944599639/il_fullxfull.7944599639_9jxw.jpg,9,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift",,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,"Leopard Hello Kitty MagSafe Case with Liquid Shaker Grip & Beaded Charm, Y2K Coquette Aesthetic Case, iPhone 17 16 15 14 13 Pro Max Gift","<p>Go wild for the ultimate Leopard Hello Kitty MagSafe Case! This stunning Y2K Coquette Aesthetic set features a bold Cheetah Print design and a mesmerizing Liquid Shaker Grip, making it the perfect statement piece for Sanrio lovers. 🎀🐆</p>
<p>This case isn't just a phone accessory; it's a fashion essential. The design features a luxurious gold-foil leopard pattern with high-definition Hello Kitty character art. The built-in MagSafe magnetic ring ensures a perfect snap-on for all your magnetic accessories.</p>
<p>The highlight is the 3D Liquid Shaker Grip, filled with floating mini character charms and sparkles that move as you use your phone. To complete the ""more is more"" look, we’ve included a boho-style beaded wristlet featuring a mix of leopard-patterned beads, wooden accents, and a cute star charm.</p>
<p><strong>Key Features</strong></p>
<p>MagSafe Integration: Built-in strong magnetic ring for seamless compatibility with MagSafe chargers, car mounts, and accessories.</p>
<p>Liquid Shaker Grip Holder: An interactive, character-shaped grip filled with floating charms that doubles as a sturdy kickstand.</p>
<p>Luxury Leopard Aesthetic: Rich gold-flecked leopard print combined with a classic Y2K Sanrio vibe for a high-end look.</p>
<p>Boho Beaded Wristlet: A durable, handmade charm lanyard with earth-toned beads and a leopard-print focal bead.</p>
<p>Shockproof Bumper: Soft, flexible TPU edges provide 360-degree protection while maintaining a slim, easy-to-grip profile.</p>
<p><strong>Device Compatibility</strong></p><ul><li>Available for the following iPhone models:</li></ul>
<p>iPhone 17 Series: iPhone 17, 17 Pro, 17 Pro Max</p>
<p>iPhone 16 Series: iPhone 16, 16 Pro, 16 Pro Max</p>
<p>iPhone 15 Series: iPhone 15, 15 Pro, 15 Pro Max</p>
<p>iPhone 14 Series: iPhone 14, 14 Pro, 14 Pro Max</p>
<p>iPhone 13 Series: iPhone 13</p>
<p>(Please Note: Plus and Mini models are NOT available for this design).</p>
<p><strong>What's Included</strong></p><ul><li>Choose your preferred bundle from the dropdown:</li></ul>
<p>Case + Grip + Charm: The full Y2K leopard set.</p>
<p>Case + Grip: The MagSafe case and the interactive liquid shaker grip.</p>
<p>Case Only: The protective leopard print MagSafe case.</p>
<p>Charm Only: The boho leopard-style beaded wristlet.</p>
<p><strong>️ The IPhoneCasesByTwily Promise</strong></p><p>At IPhoneCasesByTwily, we are catered to deliver the best quality cases while retaining the maximum protection available for your device. We believe your phone should be safe and cute. Every single order is hand-packaged with love by our team and includes a special free gift just for you!</p>
<p><strong>Shipping & Processing</strong></p><p>All orders are processed and ready to ship within 3-5 business days. We ship worldwide with tracking provided for every order, so you can follow your package's journey from our studio to your doorstep. Please allow standard carrier transit times for delivery.</p>",Y2KASE,Accessories > Phone Cases,Phone Case,"iPhone 17 Pro Max, y2kase, gift for her, cute iphone case, iphone case gift, sanrio, sanrio gift, sanrio iphone case, hello kitty, hello kitty iphone, hello kitty case, kitty iphone case, magsafe kitty",FALSE,Phone Model,iPhone 17 Pro Max,Style,Case+Grip+Charm,Y2K-HKTY-17PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,https://i.etsystatic.com/65453590/r/il/879ee7/7896641390/il_fullxfull.7896641390_2usu.jpg,1,"Leopard Hello Kitty MagSafe Case with Liquid Shaker Grip & Beaded Charm, Y2K Coquette Aesthetic Case, iPhone 17 16 15 14 13 Pro Max Gift",Leopard Hello Kitty MagSafe Case with Liquid Shaker Grip & Beaded C...,Shop the Leopard Hello Kitty MagSafe Case with Liquid Shaker Grip & Beaded C... at Y2KASE — kawaii Y2K phone cases for iPhone.,Apparel & Accessories > Phone Cases,draft
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro Max,,Case+Grip,Y2K-HKTY-17PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro Max,,Case+Charm,Y2K-HKTY-17PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro Max,,Case Only,Y2K-HKTY-17PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro Max,,Grip Only,Y2K-HKTY-17PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro Max,,Charm Only,Y2K-HKTY-17PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro,,Case+Grip+Charm,Y2K-HKTY-17PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro,,Case+Grip,Y2K-HKTY-17PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro,,Case+Charm,Y2K-HKTY-17PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro,,Case Only,Y2K-HKTY-17PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro,,Grip Only,Y2K-HKTY-17PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17 Pro,,Charm Only,Y2K-HKTY-17PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17,,Case+Grip+Charm,Y2K-HKTY-17-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17,,Case+Grip,Y2K-HKTY-17-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17,,Case+Charm,Y2K-HKTY-17-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17,,Case Only,Y2K-HKTY-17-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17,,Grip Only,Y2K-HKTY-17-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 17,,Charm Only,Y2K-HKTY-17-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro Max,,Case+Grip+Charm,Y2K-HKTY-16PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro Max,,Case+Grip,Y2K-HKTY-16PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro Max,,Case+Charm,Y2K-HKTY-16PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro Max,,Case Only,Y2K-HKTY-16PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro Max,,Grip Only,Y2K-HKTY-16PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro Max,,Charm Only,Y2K-HKTY-16PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro,,Case+Grip+Charm,Y2K-HKTY-16PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro,,Case+Grip,Y2K-HKTY-16PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro,,Case+Charm,Y2K-HKTY-16PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro,,Case Only,Y2K-HKTY-16PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro,,Grip Only,Y2K-HKTY-16PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16 Pro,,Charm Only,Y2K-HKTY-16PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16,,Case+Grip+Charm,Y2K-HKTY-16-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16,,Case+Grip,Y2K-HKTY-16-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16,,Case+Charm,Y2K-HKTY-16-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16,,Case Only,Y2K-HKTY-16-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16,,Grip Only,Y2K-HKTY-16-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 16,,Charm Only,Y2K-HKTY-16-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15 Pro Max,,Case+Grip+Charm,Y2K-HKTY-15PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15 Pro Max,,Case+Grip,Y2K-HKTY-15PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15 Pro Max,,Case+Charm,Y2K-HKTY-15PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15 Pro Max,,Case Only,Y2K-HKTY-15PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
leopard-hello-kitty-magsafe-case-with-liquid-shaker-grip-beaded-charm-y2k-coquette-aesthetic-case-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15 Pro Max,,Grip Only,Y2K-HKTY-15PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
